year,month,day,noaa_ar_no,central_meridian_dist,latitude,carrington_longitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2011,11,15,11344,86,-17,103,60,Cso,8,3,Beta,,
2011,11,15,11345,71,-24,89,10,Hsx,2,1,Alpha,,
2011,11,15,11346,-40,-18,337,110,Cso,8,3,Beta,,
2011,11,15,11347,-34,8,349,30,Cro,4,3,Beta,-28,
2011,11,15,11348,70,20,87,60,Dso,10,12,Beta,,
2011,11,15,11349,2,15,19,10,Bxo,3,3,Beta,,
2011,11,15,11350,-67,26,310,40,Dso,7,3,Beta,,
2011,11,15,11351,-51,-23,326,20,Bxo,4,5,Beta,,
2011,11,16,11340,70,-8,74,70,Hsx,2,1,Alpha,,
2011,11,16,11341,49,9,53,120,Dso,10,7,Beta,,
2011,11,16,11342,62,17,66,110,Hsx,3,1,Alpha,,
2011,11,16,11343,39,28,43,70,Hsx,2,1,Alpha,,
2011,11,16,11346,-27,-18,337,120,Dso,4,5,Beta,,
2011,11,16,11347,-14,8,350,30,Hax,4,2,Alpha,,
2011,11,16,11348,84,20,88,120,Dso,8,5,Beta,,
2011,11,16,11349,16,15,20,20,Cro,4,8,Beta,,
2011,11,16,11350,-53,26,311,170,Dso,8,5,Beta,,
2011,11,16,11351,-37,-24,327,10,Bxo,4,2,Beta,,
2011,11,16,11345,85,-24,89,,None,,,Plage,,
2011,11,17,11340,83,-8,72,60,Hsx,2,1,Alpha,,
2011,11,17,11341,64,9,54,130,Dso,9,5,Beta,,
2011,11,17,11342,73,15,63,170,Hsx,3,1,Alpha,,
2011,11,17,11343,51,28,42,90,Hsx,2,1,Alpha,,
2011,11,17,11346,-10,-18,339,140,Dso,5,6,Beta,,
2011,11,17,11347,-4,9,347,10,Axx,1,1,Alpha,,
2011,11,17,11349,29,17,19,10,Bxo,5,3,Beta,,
2011,11,17,11350,-42,26,308,140,Dso,7,4,Beta,,
2011,11,17,11352,-65,-23,285,150,Cso,7,1,Beta,,
2011,11,17,11351,-23,-24,328,,None,,,Plage,,
2011,11,18,11341,76,9,53,80,Dso,9,3,Beta,,
2011,11,18,11342,87,16,63,110,Hsx,3,1,Alpha,,
2011,11,18,11343,64,27,41,50,Hsx,2,1,Alpha,,
2011,11,18,11346,3,-18,339,60,Cso,4,3,Beta,,
2011,11,18,11347,10,8,346,20,Hsx,0,1,Alpha,,
2011,11,18,11350,-29,26,307,80,Dso,7,2,Beta,,
2011,11,18,11352,-53,-24,283,140,Eso,12,3,Beta,,
2011,11,18,11353,-76,8,261,30,Hsx,2,1,Alpha,,
2011,11,18,11354,-73,-15,265,130,Dao,10,6,Beta,,
2011,11,18,11349,43,17,21,,None,,,Plage,,
2011,11,18,11351,-9,-24,329,,None,,,Plage,,
2011,11,19,11341,91,8,55,10,Axx,1,1,Alpha,,
2011,11,19,11343,76,28,40,50,Hsx,1,1,Alpha,,
2011,11,19,11346,17,-17,341,80,Cso,5,7,Beta,,
2011,11,19,11347,24,8,348,10,Axx,1,1,Alpha,,
2011,11,19,11350,-16,26,308,70,Dso,8,7,Beta,,
2011,11,19,11351,4,-23,328,10,Axx,3,4,Alpha,,
2011,11,19,11352,-41,-23,283,170,Eso,11,4,Beta,,
2011,11,19,11353,-57,7,266,30,Hrx,1,1,Alpha,,
2011,11,19,11354,-56,-15,267,210,Dso,8,8,Beta,,
2011,11,19,11355,-73,14,251,60,Cao,3,3,Beta,,
2011,11,19,11349,57,17,21,,None,,,Plage,,
2011,11,20,11343,87,27,38,40,Hsx,2,1,Alpha,,
2011,11,20,11346,29,-18,340,60,Hsx,5,6,Alpha,,
2011,11,20,11347,37,6,347,10,Axx,2,3,Alpha,,
2011,11,20,11349,67,15,18,10,Bxo,3,2,Beta,,
2011,11,20,11350,-3,25,308,40,Cso,7,4,Beta,,
2011,11,20,11351,17,-24,328,10,Hrx,1,2,Alpha,,
2011,11,20,11352,-26,-24,285,110,Cso,12,6,Beta,,
2011,11,20,11353,-44,7,266,40,Hsx,2,1,Alpha,,
2011,11,20,11354,-44,-17,267,220,Dsi,10,12,Beta,,
2011,11,20,11355,-58,14,253,90,Hsx,2,1,Alpha,,
2011,11,20,11356,-81,14,229,60,Hsx,5,1,Alpha,,
2011,11,21,11346,44,-18,342,40,Cso,5,3,Beta,,
2011,11,21,11352,-15,-25,282,120,Dso,9,7,Beta,,
2011,11,21,11353,-32,7,265,20,Hsx,3,2,Alpha,,
2011,11,21,11354,-30,-17,268,220,Dai,10,12,Beta-Gamma,,
2011,11,21,11355,-44,14,254,90,Hsx,2,1,Alpha,,
2011,11,21,11356,-63,14,234,110,Hsx,2,1,Alpha,,
2011,11,21,11357,18,17,316,20,Dro,5,5,Beta,,
2011,11,21,11347,50,6,348,,None,,,Plage,,
2011,11,21,11349,81,15,19,,None,,,Plage,,
2011,11,21,11350,11,25,309,,None,,,Plage,,
2011,11,21,11351,31,-24,329,,None,,,Plage,,
2011,11,22,11346,56,-17,341,50,Cso,4,3,Beta,,
2011,11,22,11352,0,-24,284,70,Cso,3,3,Beta,,
2011,11,22,11353,-17,7,268,20,Cro,1,3,Beta,,
2011,11,22,11354,-17,-16,268,80,Dso,8,7,Beta-Gamma,,
2011,11,22,11355,-32,15,253,140,Cao,4,5,Beta,,
2011,11,22,11356,-55,15,230,400,Ehc,11,6,Beta,,
2011,11,22,11357,30,17,315,20,Cro,7,4,Beta,,
2011,11,22,11347,65,6,350,,None,,,Plage,,
2011,11,22,11350,25,25,310,,None,,,Plage,,
2011,11,22,11351,45,-24,330,,None,,,Plage,,
2011,11,23,11346,68,-16,340,40,Cso,4,5,Beta,,
2011,11,23,11352,13,-25,285,70,Cso,3,4,Beta,,
2011,11,23,11353,-5,8,267,10,Axx,3,1,Alpha,,
2011,11,23,11354,-5,-17,267,50,Cao,4,10,Beta,,
2011,11,23,11355,-19,14,253,130,Dso,4,12,Beta,,
2011,11,23,11356,-42,15,230,340,Fki,17,9,Beta-Gamma,,
2011,11,23,11357,41,17,313,40,Cao,6,10,Beta,,
2011,11,23,11358,-80,20,192,50,Hsx,1,1,Alpha,,
2011,11,23,11347,80,6,352,,None,,,Plage,,
2011,11,23,11350,39,25,311,,None,,,Plage,,
2011,11,23,11351,59,-24,331,,None,,,Plage,,
2011,11,24,11346,82,-15,340,30,Cso,3,3,Beta,,
2011,11,24,11352,27,-25,285,60,Hsx,2,1,Alpha,,
2011,11,24,11353,10,8,267,10,Axx,2,2,Alpha,,
2011,11,24,11354,9,-17,267,40,Cso,4,7,Beta,,
2011,11,24,11355,-6,14,252,100,Cso,4,10,Beta,,
2011,11,24,11356,-28,15,230,300,Eao,13,11,Beta-Gamma,,
2011,11,24,11357,55,18,313,40,Dso,6,8,Beta,,
2011,11,24,11358,-63,19,195,90,Hsx,2,1,Alpha,,
2011,11,24,11350,53,25,311,,None,,,Plage,,
2011,11,24,11351,73,-24,331,,None,,,Plage,,
2011,11,25,11352,39,-26,284,70,Hsx,3,1,Alpha,,
2011,11,25,11353,23,7,267,10,Axx,2,1,Alpha,,
2011,11,25,11354,23,-17,268,40,Dao,4,8,Beta,,
2011,11,25,11355,6,10,250,120,Cso,7,12,Beta,,
2011,11,25,11356,-16,15,229,310,Ehi,13,16,Beta-Gamma,,
2011,11,25,11357,68,17,313,60,Dai,7,7,Beta,,
2011,11,25,11358,-53,19,192,120,Dsi,8,7,Beta,,
2011,11,25,11359,52,16,297,20,Cao,4,7,Beta,,
2011,11,25,11350,67,25,312,,None,,,Plage,,
2011,11,25,11351,87,-24,332,,None,,,Plage,,
2011,11,26,11352,52,-24,283,30,Hsx,1,1,Alpha,,
2011,11,26,11353,35,8,266,10,Hsx,2,1,Alpha,,
2011,11,26,11354,36,-15,267,25,Cso,6,5,Beta,,
2011,11,26,11355,20,14,251,80,Hsx,2,2,Alpha,,
2011,11,26,11356,-3,16,228,220,Esi,14,23,Beta,,
2011,11,26,11357,83,18,314,60,Dso,7,6,Beta,,
2011,11,26,11358,-41,20,190,170,Eai,11,19,Beta,,
2011,11,26,11359,65,16,296,50,Dao,6,7,Beta,,
2011,11,26,11360,-17,17,213,50,Cao,2,6,Beta,,
2011,11,26,11361,-59,19,172,5,Axx,0,1,Alpha,,
2011,11,26,11350,81,25,313,,None,,,Plage,,
2011,11,27,11352,65,-23,283,40,Hsx,1,1,Alpha,,
2011,11,27,11353,49,8,267,20,Cro,2,2,Beta,,
2011,11,27,11354,50,-16,268,0,Axx,0,1,Alpha,,
2011,11,27,11355,34,14,252,80,Hsx,2,1,Alpha,,
2011,11,27,11356,10,16,228,190,Eso,12,5,Beta,,
2011,11,27,11358,-28,20,190,220,Eao,11,9,Beta,,
2011,11,27,11359,79,17,297,10,Cao,7,2,Beta,,
2011,11,27,11360,-3,17,215,20,Cro,4,4,Beta,,
2011,11,27,11361,-46,19,172,10,Cao,3,2,Beta,,
2011,11,28,11352,77,-23,283,40,Hsx,0,1,Alpha,,
2011,11,28,11353,62,8,267,10,Cro,0,3,Beta,,
2011,11,28,11355,47,14,252,70,Hsx,2,3,Alpha,,
2011,11,28,11356,23,16,228,170,Eso,13,7,Beta,,
2011,11,28,11358,-15,20,190,210,Eai,11,16,Beta,,
2011,11,28,11360,10,17,215,10,Cro,5,3,Beta,,
2011,11,28,11361,-34,19,171,30,Dao,2,7,Beta,,
2011,11,28,11362,-76,8,130,90,Cso,2,3,Beta,,
2011,11,28,11354,64,-16,270,,None,,,Plage,,
2011,11,29,11355,60,14,252,50,Hsx,2,1,Alpha,,
2011,11,29,11356,38,16,228,80,Eso,12,3,Beta,,
2011,11,29,11358,0,20,192,80,Dso,7,9,Beta,,
2011,11,29,11360,27,17,215,30,Dso,3,3,Beta,32,
2011,11,29,11361,-21,18,171,40,Dso,4,5,Beta,,
2011,11,29,11362,-60,7,132,70,Cao,8,9,Beta,,
2011,11,29,11353,76,8,269,,None,,,Plage,,
2011,11,29,11354,78,-16,271,,None,,,Plage,,
2011,11,30,11355,73,14,251,40,Hsx,1,1,Alpha,,
2011,11,30,11356,50,16,228,80,Eso,12,4,Beta,,
2011,11,30,11358,12,20,190,130,Dsi,9,12,Beta,,
2011,11,30,11361,-7,18,171,80,Dso,5,9,Beta-Gamma,,
2011,11,30,11362,-49,8,129,110,Dso,8,8,Beta,,
2011,11,30,11363,-67,-18,111,40,Hsx,2,1,Alpha,,
2011,11,30,11364,-73,17,106,30,Hsx,2,1,Alpha,,
2011,11,30,11353,90,8,269,,None,,,Plage,,
2011,11,30,11360,45,17,223,,None,,,Plage,,
2011,12,1,11355,87,15,252,60,Hsx,2,1,Alpha,,
2011,12,1,11356,62,17,227,60,Eso,11,4,Beta,,
2011,12,1,11358,24,22,189,120,Cso,10,8,Beta,,
2011,12,1,11361,6,18,171,80,Dsi,8,17,Beta,,
2011,12,1,11362,-36,7,129,130,Dsi,7,7,Beta,,
2011,12,1,11363,-55,-19,111,110,Dso,6,3,Beta,,
2011,12,1,11364,-60,18,105,60,Hsx,2,1,Alpha,,
2011,12,1,11360,59,17,225,,None,,,Plage,,
2011,12,2,11356,76,17,229,50,Cso,11,3,Beta,,
2011,12,2,11358,38,21,190,90,Cso,11,3,Beta,,
2011,12,2,11361,18,19,170,60,Dsi,8,7,Beta,,
2011,12,2,11362,-22,8,130,180,Dai,9,10,Beta,,
2011,12,2,11363,-42,-20,110,120,Dsi,8,5,Beta,,
2011,12,2,11364,-48,18,104,40,Hsx,2,1,Alpha,,
2011,12,2,11360,73,17,226,,None,,,Plage,,
2011,12,3,11358,54,20,193,90,Cso,5,3,Beta,,
2011,12,3,11361,32,20,171,60,Dso,6,7,Beta,,
2011,12,3,11362,-8,8,130,170,Dsi,10,12,Beta,,
2011,12,3,11363,-29,-20,110,250,Ehi,11,15,Beta,,
2011,12,3,11364,-34,19,104,40,Cso,2,4,Beta,,
2011,12,3,11365,-13,20,125,20,Cso,2,5,Beta,,
2011,12,3,11360,87,17,227,,None,,,Plage,,
2011,12,4,11358,68,19,194,50,Cso,3,3,Beta,,
2011,12,4,11361,45,19,171,90,Dai,8,11,Beta,,
2011,12,4,11362,6,8,131,220,Eso,11,16,Beta,,
2011,12,4,11363,-16,-22,109,330,Ehi,11,29,Beta-Gamma,,
2011,12,4,11364,-20,18,105,60,Hsx,2,1,Alpha,,
2011,12,4,11365,-1,20,124,60,Dai,5,7,Beta,,
2011,12,4,11366,-65,17,60,60,Hsx,2,1,Alpha,,
2011,12,5,11358,82,20,195,40,Cso,1,3,Beta,,
2011,12,5,11361,58,19,171,60,Dao,7,7,Beta,,
2011,12,5,11362,18,8,131,180,Eso,11,17,Beta,,
2011,12,5,11363,-4,-21,108,430,Eki,11,30,Beta-Gamma-Delta,,
2011,12,5,11364,-8,18,105,50,Hsx,1,1,Alpha,,
2011,12,5,11365,12,20,125,120,Dai,7,12,Beta,,
2011,12,5,11366,-51,17,61,80,Hsx,2,1,Alpha,,
2011,12,5,11367,-36,-18,77,0,Bxo,0,3,Beta,,
2011,12,6,11361,71,18,170,90,Dai,8,10,Beta,,
2011,12,6,11362,32,7,130,170,Dso,10,19,Beta,,
2011,12,6,11363,9,-21,108,620,Eki,11,35,Beta-Gamma,,
2011,12,6,11364,5,18,104,60,Hsx,2,1,Alpha,,
2011,12,6,11365,26,19,125,110,Dai,6,16,Beta,,
2011,12,6,11366,-38,18,61,70,Hsx,2,1,Alpha,,
2011,12,6,11367,-22,-18,77,15,Dao,2,4,Beta,,
2011,12,6,11368,-58,-18,42,20,Cao,2,5,Beta,,
2011,12,6,11369,-43,22,57,20,Cao,2,4,Beta,,
2011,12,7,11361,81,18,167,10,Bxo,5,2,Beta,,
2011,12,7,11362,46,6,132,110,Eso,11,7,Beta-Gamma,,
2011,12,7,11363,20,-22,106,340,Ehi,11,19,Beta-Gamma,,
2011,12,7,11364,15,19,102,40,Hsx,1,1,Alpha,,
2011,12,7,11365,38,21,124,20,Cso,7,13,Beta,,
2011,12,7,11366,-25,18,61,80,Dso,5,2,Beta,,
2011,12,7,11367,-9,-18,77,10,Bxo,5,3,Beta,,
2011,12,7,11368,-41,-16,45,10,Bxo,3,3,Beta,,
2011,12,7,11369,-29,22,58,10,Bxo,3,3,Beta,,
2011,12,8,11362,59,6,132,180,Eso,11,3,Beta,,
2011,12,8,11363,32,-22,105,400,Ehi,11,12,Beta,,
2011,12,8,11364,30,18,103,60,Hsx,2,1,Alpha,,
2011,12,8,11365,48,17,121,10,Axx,1,1,Alpha,,
2011,12,8,11366,-13,17,60,70,Cso,5,2,Beta,,
2011,12,8,11367,3,-18,76,10,Bxo,4,4,Beta,,-26
2011,12,8,11370,3,-24,76,10,Bxo,3,6,Beta,,
2011,12,8,11371,-13,9,60,10,Hrx,0,1,Alpha,,
2011,12,8,11372,-28,10,45,0,Bxo,9,2,Beta,,
2011,12,8,11368,-27,-16,47,,None,,,Plage,,
2011,12,8,11369,-15,22,59,,None,,,Plage,,
2011,12,9,11362,72,7,131,60,Cso,9,3,Beta,,
2011,12,9,11363,47,-21,107,270,Dho,10,7,Beta,,
2011,12,9,11364,43,17,103,60,Dso,4,5,Beta,,
2011,12,9,11365,62,16,124,70,Cso,2,2,Beta,77,
2011,12,9,11366,-1,18,59,40,Cso,5,2,Beta,,
2011,12,9,11367,15,-18,75,30,Cso,5,3,Beta,,-26
2011,12,9,11371,1,9,62,10,Hrx,0,1,Alpha,,
2011,12,9,11372,-14,10,47,0,Bxo,9,2,Beta,,
2011,12,9,11373,39,-30,99,20,Dro,4,2,Beta,,
2011,12,9,11374,-68,-16,351,150,Cso,3,2,Beta,,
2011,12,9,11375,-70,8,354,10,Bxo,3,3,Beta,,
2011,12,9,11368,-13,-16,48,,None,,,Plage,,
2011,12,9,11369,-1,22,60,,None,,,Plage,,
2011,12,9,11370,17,-24,78,,None,,,Plage,,
2011,12,10,11362,85,7,131,60,Hsx,7,1,Alpha,,
2011,12,10,11363,62,-20,109,280,Dho,8,3,Beta,,
2011,12,10,11364,57,17,104,80,Cso,4,3,Beta,,
2011,12,10,11365,75,16,138,120,Hsx,10,1,Alpha,91,
2011,12,10,11366,13,18,60,50,Cso,7,2,Beta,,
2011,12,10,11372,-3,8,43,40,Dso,4,6,Beta,,
2011,12,10,11373,51,-31,98,20,Bxo,6,5,Beta,,
2011,12,10,11374,-54,-17,353,160,Hsx,3,2,Alpha,,
2011,12,10,11375,-52,9,356,70,Cso,6,3,Beta,,
2011,12,10,11367,33,-18,80,,None,,,Plage,,
2011,12,10,11368,1,-16,49,,None,,,Plage,,
2011,12,10,11369,13,22,61,,None,,,Plage,,
2011,12,10,11370,31,-24,79,,None,,,Plage,,
2011,12,10,11371,15,9,63,,None,,,Plage,,
2011,12,11,11363,74,-20,108,250,Hhx,6,1,Alpha,,
2011,12,11,11364,71,18,105,50,Cso,4,2,Beta,,
2011,12,11,11366,27,18,61,50,Hsx,3,1,Alpha,,
2011,12,11,11367,47,-18,81,10,Hsx,2,1,Alpha,,
2011,12,11,11372,10,8,44,40,Dso,6,9,Beta,,
2011,12,11,11374,-41,-17,353,140,Hsx,3,2,Alpha,,
2011,12,11,11375,-39,9,355,80,Cso,7,4,Beta,,
2011,12,11,11368,15,-16,49,,None,,,Plage,,
2011,12,11,11369,27,22,61,,None,,,Plage,,
2011,12,11,11370,45,-24,79,,None,,,Plage,,
2011,12,11,11371,29,9,63,,None,,,Plage,,
2011,12,11,11373,65,-31,99,,None,,,Plage,,
2011,12,12,11363,85,-24,106,250,Hhx,3,3,Alpha,,
2011,12,12,11364,82,18,103,50,Hsx,2,1,Alpha,,
2011,12,12,11366,40,18,61,60,Hsx,3,1,Alpha,,
2011,12,12,11367,61,-18,82,10,Bxo,4,4,Beta,,
2011,12,12,11372,22,8,43,10,Bxo,7,6,Beta,,
2011,12,12,11374,-29,-17,352,210,Dso,3,9,Beta,,
2011,12,12,11375,-25,9,356,140,Cso,5,9,Beta,,
2011,12,12,11368,29,-16,50,,None,,,Plage,,
2011,12,12,11369,41,22,62,,None,,,Plage,,
2011,12,12,11370,59,-24,80,,None,,,Plage,,
2011,12,12,11371,43,9,64,,None,,,Plage,,
2011,12,12,11373,79,-31,100,,None,,,Plage,,
2011,12,13,11366,55,18,62,50,Hsx,2,1,Alpha,,
2011,12,13,11372,36,10,43,10,Bxo,6,6,Beta,,
2011,12,13,11374,-15,-17,352,150,Dso,4,6,Beta-Delta,,
2011,12,13,11375,-11,8,356,70,Cso,4,4,Beta,,
2011,12,13,11367,75,-18,83,,None,,,Plage,,
2011,12,13,11368,43,-16,51,,None,,,Plage,,
2011,12,13,11370,73,-24,81,,None,,,Plage,,
2011,12,13,11371,57,9,65,,None,,,Plage,,
2011,12,14,11366,67,17,61,50,Hsx,1,1,Alpha,,
2011,12,14,11367,89,-18,83,20,Hrx,1,1,Alpha,,
2011,12,14,11372,49,8,43,10,Bxo,3,2,Beta,,
2011,12,14,11374,-1,-18,353,140,Cao,4,7,Beta,,
2011,12,14,11375,3,8,357,50,Cso,3,3,Beta,,
2011,12,14,11376,-52,21,302,10,Bxo,10,3,Beta,,
2011,12,14,11368,57,-16,52,,None,,,Plage,,
2011,12,14,11370,87,-24,82,,None,,,Plage,,
2011,12,14,11371,71,9,66,,None,,,Plage,,
2011,12,15,11366,81,18,62,50,Hsx,2,1,Alpha,,
2011,12,15,11374,11,-18,352,120,Dso,3,4,Beta,,
2011,12,15,11375,16,8,357,40,Hsx,1,2,Alpha,,
2011,12,15,11376,-39,20,301,10,Bxo,5,4,Beta,,
2011,12,15,11377,-43,12,297,60,Dro,5,4,Beta,,
2011,12,15,11371,85,9,67,,None,,,Plage,,
2011,12,15,11372,63,8,45,,None,,,Plage,,
2011,12,16,11374,25,-18,352,160,Dso,3,5,Beta,,
2011,12,16,11375,30,8,358,50,Hsx,2,1,Alpha,,
2011,12,16,11377,-29,11,298,70,Dso,6,8,Beta,,
2011,12,16,11372,77,8,46,,None,,,Plage,,
2011,12,16,11376,-25,20,304,,None,,,Plage,,
2011,12,17,11374,37,-18,351,100,Dso,3,4,Beta,,
2011,12,17,11375,43,8,358,40,Hsx,1,1,Alpha,,
2011,12,17,11377,-15,12,299,70,Dso,7,9,Beta,,
2011,12,17,11378,9,-17,324,40,Dso,5,6,Beta,,
2011,12,17,11376,-11,20,304,,None,,,Plage,,
2011,12,18,11374,50,-18,352,100,Cao,3,4,Beta,,
2011,12,18,11375,57,8,358,30,Hsx,1,1,Alpha,,
2011,12,18,11376,4,21,306,0,Axx,0,1,Alpha,,
2011,12,18,11377,-3,12,298,50,Dso,8,9,Beta,,
2011,12,18,11378,21,-17,323,10,Bxo,4,4,Beta,,
2011,12,18,11379,22,-29,324,30,Cro,3,5,Beta,,
2011,12,18,11380,-70,-20,232,30,Hrx,1,1,Alpha,,
2011,12,19,11374,63,-18,351,80,Hsx,2,1,Alpha,,
2011,12,19,11375,70,9,358,20,Hrx,1,1,Alpha,,
2011,12,19,11376,18,20,306,20,Dro,2,3,Beta,,
2011,12,19,11377,11,12,299,40,Dao,8,4,Beta,,
2011,12,19,11379,33,-29,321,10,Axx,1,2,Alpha,,
2011,12,19,11380,-55,-20,233,30,Hrx,2,2,Alpha,,
2011,12,19,11381,-19,-18,268,40,Dao,3,5,Beta,,
2011,12,19,11382,-25,-18,263,30,Dro,3,5,Beta,,
2011,12,19,11378,35,-17,324,,None,,,Plage,,
2011,12,20,11374,76,-18,351,70,Hsx,2,1,Alpha,,
2011,12,20,11375,83,8,357,40,Hsx,2,1,Alpha,,
2011,12,20,11376,31,19,306,20,Cro,2,7,Beta,,
2011,12,20,11377,24,13,298,20,Cro,7,3,Beta,,
2011,12,20,11379,47,-29,322,20,Cro,4,3,Beta,,
2011,12,20,11380,-43,-20,231,30,Cao,2,6,Beta,,
2011,12,20,11381,-10,-18,265,80,Dai,4,9,Beta,,
2011,12,20,11382,-18,-18,257,100,Dai,6,12,Beta,,
2011,12,20,11383,-68,4,207,20,Hsx,0,1,Alpha,,
2011,12,20,11378,49,-17,325,,None,,,Plage,,
2011,12,21,11374,90,-19,352,50,Hsx,2,1,Alpha,,
2011,12,21,11376,46,19,308,40,Dai,4,14,Beta,,
2011,12,21,11377,40,12,302,10,Bxo,1,3,Beta,,
2011,12,21,11380,-31,-21,230,30,Cao,3,4,Beta,,
2011,12,21,11381,1,-17,263,90,Dao,7,8,Beta,,
2011,12,21,11382,-6,-19,256,120,Dai,3,13,Beta,,
2011,12,21,11383,-53,3,208,40,Hsx,2,1,Alpha,,
2011,12,21,11384,-61,12,201,90,Dao,4,4,Beta,,
2011,12,21,11378,63,-17,326,,None,,,Plage,,
2011,12,21,11379,61,-29,324,,None,,,Plage,,
2011,12,22,11376,59,20,308,90,Dsi,8,11,Beta,,
2011,12,22,11381,17,-15,265,70,Cso,4,7,Beta,,
2011,12,22,11382,10,-14,258,140,Dsc,9,17,Beta,,
2011,12,22,11383,-39,4,209,20,Hsx,1,1,Alpha,,
2011,12,22,11384,-52,14,196,210,Cao,8,7,Beta,,
2011,12,22,11377,54,12,303,,None,,,Plage,,
2011,12,22,11378,77,-17,326,,None,,,Plage,,
2011,12,22,11379,75,-29,324,,None,,,Plage,,
2011,12,22,11380,-17,-21,232,,None,,,Plage,,
2011,12,23,11376,72,18,308,440,Dko,10,13,Beta,,
2011,12,23,11381,28,-18,264,180,Dai,9,15,Beta,,
2011,12,23,11382,21,-19,257,50,Dai,4,9,Beta,,
2011,12,23,11383,-25,3,209,20,Hrx,1,1,Alpha,,
2011,12,23,11384,-37,12,198,300,Dko,9,17,Beta,,
2011,12,23,11377,68,12,304,,None,,,Plage,,
2011,12,23,11379,89,-29,325,,None,,,Plage,,
2011,12,23,11380,-3,-21,233,,None,,,Plage,,
2011,12,24,11376,84,16,308,330,Dko,8,7,Beta,,
2011,12,24,11381,44,-20,266,40,Dao,3,8,Beta,,
2011,12,24,11382,35,-18,257,100,Dsi,7,15,Beta,,
2011,12,24,11383,-13,3,209,10,Axx,2,3,Alpha,,
2011,12,24,11384,-25,13,197,500,Dho,10,12,Beta,,
2011,12,24,11385,2,-31,224,30,Dso,4,7,Beta,,
2011,12,24,11386,-72,-16,150,30,Hsx,1,1,Alpha,,
2011,12,24,11377,82,12,305,,None,,,Plage,,
2011,12,24,11380,11,-21,234,,None,,,Plage,,
2011,12,25,11381,54,-19,264,150,Hsx,3,2,Alpha,,
2011,12,25,11382,48,-18,257,30,Cso,7,8,Beta,,
2011,12,25,11383,0,3,209,20,Cso,2,3,Beta,,
2011,12,25,11384,-12,13,197,480,Eho,11,13,Beta,,
2011,12,25,11385,16,-32,225,10,Bxo,6,2,Beta,,
2011,12,25,11386,-64,-18,146,120,Dso,10,2,Beta,,
2011,12,25,11380,25,-21,235,,None,,,Plage,,
2011,12,26,11381,68,-18,265,100,Cso,3,2,Beta,,
2011,12,26,11383,14,3,211,10,Hsx,1,1,Alpha,,
2011,12,26,11384,0,13,197,330,Dhi,10,7,Beta,,
2011,12,26,11386,-49,-18,148,120,Dso,7,3,Beta,,
2011,12,26,11387,28,-22,225,30,Dao,4,3,Beta,,
2011,12,26,11380,39,-21,236,,None,,,Plage,,
2011,12,26,11382,61,-18,258,,None,,,Plage,,
2011,12,26,11385,30,-32,227,,None,,,Plage,,
2011,12,27,11380,53,-21,237,10,Bxo,2,3,Beta,,
2011,12,27,11381,80,-18,263,120,Hsx,2,1,Alpha,,
2011,12,27,11383,26,4,210,10,Bxo,0,2,Beta,,
2011,12,27,11384,14,13,198,330,Dhi,10,10,Beta,,
2011,12,27,11385,41,-34,225,10,Bxo,4,2,Beta,,
2011,12,27,11386,-37,-17,147,200,Esi,12,18,Beta-Gamma,,
2011,12,27,11387,42,-22,226,130,Dai,7,17,Beta-Gamma,,
2011,12,27,11382,74,-21,258,,None,,,Plage,,
2011,12,28,11380,66,-20,236,10,Bxo,2,3,Beta,,
2011,12,28,11381,93,-18,263,80,Hsx,2,1,Alpha,,
2011,12,28,11383,40,4,210,0,Axx,1,1,Alpha,,
2011,12,28,11384,27,12,197,350,Dho,9,9,Beta,,
2011,12,28,11385,53,-32,223,10,Bxo,6,2,Beta,,
2011,12,28,11386,-22,-18,148,200,Dai,9,12,Beta-Gamma,,
2011,12,28,11387,57,-21,227,290,Dki,7,17,Beta-Gamma,,
2011,12,28,11388,-67,-23,103,90,Hsx,2,1,Alpha,,
2011,12,28,11382,86,-21,256,,None,,,Plage,,
2011,12,29,11383,55,4,212,5,Bxo,1,3,Beta,,
2011,12,29,11384,42,12,198,350,Cko,8,10,Beta,,
2011,12,29,11386,-8,-18,148,180,Dai,7,15,Beta-Gamma,,
2011,12,29,11387,70,-21,226,290,Dki,10,14,Beta-Gamma,,
2011,12,29,11388,-55,-24,102,100,Hsx,2,1,Alpha,,
2011,12,29,11389,-70,-20,86,200,Dso,5,6,Beta,,
2011,12,29,11390,-44,9,113,10,Bxo,2,3,Beta,,
2011,12,29,11380,80,-20,237,,None,,,Plage,,
2011,12,29,11385,67,-32,224,,None,,,Plage,,
2011,12,30,11383,68,4,212,5,Hrx,0,1,Alpha,,
2011,12,30,11384,55,12,199,340,Cko,7,5,Beta,,
2011,12,30,11386,5,-17,149,140,Dsi,8,9,Beta-Gamma,,
2011,12,30,11387,83,-19,227,170,Dao,9,5,Beta-Gamma,,
2011,12,30,11388,-41,-23,103,70,Hsx,2,1,Alpha,,
2011,12,30,11389,-58,-23,86,290,Eki,15,8,Beta,,
2011,12,30,11390,-29,8,115,10,Cao,5,6,Beta,,
2011,12,30,11385,81,-32,225,,None,,,Plage,,
2011,12,31,11384,70,12,200,310,Cho,4,3,Beta,,
2011,12,31,11386,18,-18,148,100,Eso,11,12,Beta,,
2011,12,31,11388,-29,-23,102,60,Hsx,3,1,Alpha,,
