designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2015-026,2015-02-12.0,38.1,26.6,32,20,42,37,434,2015-02-19.3,7.3,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.12_00:00:00.txt
FS-2015-023,2015-02-12.5,84.5,14.8,53,-9,110,30,2034,2015-02-15.0,3.0,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.12_12:00:00.txt
FS-2015-025,2015-02-12.5,52.2,-9.0,33,-23,79,5,2928,2015-02-17.2,5.2,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.12_12:00:00.txt
FS-2015-026,2015-02-12.5,38.1,25.9,32,20,42,37,441,2015-02-18.8,6.8,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.12_12:00:00.txt
FS-2015-023,2015-02-13.0,81.6,17.3,53,3,108,30,2050,2015-02-15.7,2.7,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_00:00:00.txt
FS-2015-025,2015-02-13.0,52.2,-9.1,33,-23,79,5,2933,2015-02-17.7,4.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_00:00:00.txt
FS-2015-026,2015-02-13.0,38.8,25.7,32,18,49,37,724,2015-02-19.2,6.2,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_00:00:00.txt
FS-2015-027,2015-02-13.0,344.1,7.4,335,4,354,14,689,2015-02-22.9,9.9,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_00:00:00.txt
FS-2015-023,2015-02-13.5,80.0,20.1,53,3,108,42,1913,2015-02-15.4,2.4,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_12:00:00.txt
FS-2015-025,2015-02-13.5,49.6,-10.4,31,-25,79,3,2760,2015-02-17.4,4.4,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_12:00:00.txt
FS-2015-026,2015-02-13.5,38.6,21.7,31,5,49,35,1038,2015-02-18.6,5.6,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_12:00:00.txt
FS-2015-027,2015-02-13.5,342.2,6.7,328,3,355,14,1003,2015-02-22.5,9.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.13_12:00:00.txt
FS-2015-023,2015-02-14.0,77.1,21.7,51,7,94,42,1935,2015-02-16.2,2.2,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_00:00:00.txt
FS-2015-025,2015-02-14.0,48.9,-10.5,31,-25,78,3,2393,2015-02-17.9,3.9,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_00:00:00.txt
FS-2015-026,2015-02-14.0,39.8,22.6,30,5,52,37,1486,2015-02-19.0,5.0,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_00:00:00.txt
FS-2015-027,2015-02-14.0,342.8,6.4,328,-4,355,17,1601,2015-02-23.0,9.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_00:00:00.txt
FS-2015-023,2015-02-14.5,78.0,21.7,51,7,94,42,1476,2015-02-15.6,1.6,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_12:00:00.txt
FS-2015-025,2015-02-14.5,47.4,-10.6,30,-25,67,-1,2448,2015-02-17.5,3.5,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_12:00:00.txt
FS-2015-026,2015-02-14.5,39.5,22.2,30,5,52,37,1252,2015-02-18.5,4.5,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_12:00:00.txt
FS-2015-028,2015-02-14.5,5.4,-2.6,1,-6,10,6,482,2015-02-20.7,6.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_12:00:00.txt
FS-2015-027,2015-02-14.5,341.4,5.4,324,-7,355,17,2078,2015-02-22.6,8.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.14_12:00:00.txt
FS-2015-023,2015-02-15.0,75.1,21.9,50,11,92,39,1219,2015-02-16.3,1.3,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_00:00:00.txt
FS-2015-025,2015-02-15.0,47.8,-10.0,30,-23,67,-1,2033,2015-02-18.0,3.0,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_00:00:00.txt
FS-2015-026,2015-02-15.0,39.6,22.7,30,5,52,37,1384,2015-02-19.1,4.1,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_00:00:00.txt
FS-2015-028,2015-02-15.0,5.1,-2.3,1,-6,10,6,404,2015-02-21.2,6.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_00:00:00.txt
FS-2015-027,2015-02-15.0,342.8,6.6,324,-9,359,22,2637,2015-02-23.0,8.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_00:00:00.txt
FS-2015-023,2015-02-15.5,75.3,22.2,50,12,85,33,736,2015-02-15.8,0.8,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_12:00:00.txt
FS-2015-025,2015-02-15.5,46.5,-10.2,28,-23,65,-1,1904,2015-02-17.6,2.6,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_12:00:00.txt
FS-2015-026,2015-02-15.5,39.2,23.3,31,5,47,37,989,2015-02-18.6,3.6,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_12:00:00.txt
FS-2015-028,2015-02-15.5,9.6,-4.3,1,-9,22,6,792,2015-02-20.4,5.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_12:00:00.txt
FS-2015-027,2015-02-15.5,340.7,6.2,320,-11,359,24,3329,2015-02-22.7,7.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.15_12:00:00.txt
FS-2015-023,2015-02-16.0,66.5,24.9,1,-82,359,89,571,2015-02-17.0,1.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_00:00:00.txt
FS-2015-025,2015-02-16.0,46.7,-9.3,28,-22,65,-1,1423,2015-02-18.1,2.1,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_00:00:00.txt
FS-2015-026,2015-02-16.0,38.8,24.1,32,5,47,37,761,2015-02-19.1,3.1,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_00:00:00.txt
FS-2015-028,2015-02-16.0,8.6,-3.4,1,-9,22,6,875,2015-02-21.0,5.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_00:00:00.txt
FS-2015-027,2015-02-16.0,341.6,6.1,320,-13,359,24,3579,2015-02-23.1,7.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_00:00:00.txt
FS-2015-023,2015-02-16.5,58.3,26.2,1,-82,359,89,157,2015-02-17.1,1.1,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_12:00:00.txt
FS-2015-025,2015-02-16.5,47.5,-9.1,32,-14,63,-1,1193,2015-02-17.6,1.6,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_12:00:00.txt
FS-2015-026,2015-02-16.5,37.6,25.6,32,13,45,35,350,2015-02-18.7,2.7,0,51,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_12:00:00.txt
FS-2015-028,2015-02-16.5,12.7,-3.9,1,-9,33,6,1225,2015-02-20.2,4.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_12:00:00.txt
FS-2015-027,2015-02-16.5,340.3,6.1,320,-13,359,24,3994,2015-02-22.7,6.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.16_12:00:00.txt
FS-2015-025,2015-02-17.0,48.1,-9.5,33,-14,59,-1,745,2015-02-18.0,1.0,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_00:00:00.txt
FS-2015-023,2015-02-17.0,52.4,28.7,48,27,56,33,107,2015-02-18.1,1.1,255,0,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_00:00:00.txt
FS-2015-026,2015-02-17.0,38.1,24.7,37,23,39,25,228,2015-02-19.2,2.2,25,38,96,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_00:00:00.txt
FS-2015-028,2015-02-17.0,12.9,-3.2,1,-7,33,6,1252,2015-02-20.7,3.7,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_00:00:00.txt
FS-2015-027,2015-02-17.0,341.0,6.4,321,-13,359,23,3662,2015-02-23.2,6.2,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_00:00:00.txt
FS-2015-025,2015-02-17.5,47.5,-10.6,37,-15,55,-4,558,2015-02-17.6,0.6,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_12:00:00.txt
FS-2015-026,2015-02-17.5,37.0,23.4,1,-82,359,89,119,2015-02-18.7,1.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_12:00:00.txt
FS-2015-028,2015-02-17.5,13.4,-3.6,1,-7,33,6,1056,2015-02-20.2,3.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_12:00:00.txt
FS-2015-027,2015-02-17.5,341.1,6.7,320,-11,359,23,3936,2015-02-22.7,5.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.17_12:00:00.txt
FS-2015-025,2015-02-18.0,46.0,-12.5,42,-13,49,-8,77,2015-02-18.2,0.2,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_00:00:00.txt
FS-2015-026,2015-02-18.0,38.1,12.9,36,11,40,13,33,2015-02-19.0,1.0,100,1,3,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_00:00:00.txt
FS-2015-028,2015-02-18.0,12.3,-2.8,11,-3,13,-1,957,2015-02-20.8,2.8,2,124,249,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_00:00:00.txt
FS-2015-027,2015-02-18.0,339.8,8.1,316,-11,359,23,3702,2015-02-23.3,5.3,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_00:00:00.txt
FS-2015-029,2015-02-18.0,294.8,-0.8,290,-1,299,1,442,2015-02-26.6,8.6,99,57,156,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_00:00:00.txt
FS-2015-028,2015-02-18.5,5.2,-2.3,1,-9,359,8,961,2015-02-20.8,2.8,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_12:00:00.txt
FS-2015-027,2015-02-18.5,338.2,8.5,314,-11,357,23,3612,2015-02-22.9,4.9,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_12:00:00.txt
FS-2015-029,2015-02-18.5,294.9,-1.3,290,-2,299,0,351,2015-02-26.0,8.0,4,247,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.18_12:00:00.txt
FS-2015-028,2015-02-19.0,5.4,-1.8,1,-2,25,0,919,2015-02-21.3,2.3,4,123,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_00:00:00.txt
FS-2015-027,2015-02-19.0,336.9,10.2,313,-4,357,26,3164,2015-02-23.6,4.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_00:00:00.txt
FS-2015-029,2015-02-19.0,295.0,-1.6,290,-2,299,0,508,2015-02-26.6,7.6,4,247,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_00:00:00.txt
FS-2015-028,2015-02-19.5,1.6,-1.2,0,-2,2,0,813,2015-02-21.1,2.1,4,119,243,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_12:00:00.txt
FS-2015-027,2015-02-19.5,330.5,7.9,311,-7,354,12,3837,2015-02-23.5,4.5,7,0,237,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_12:00:00.txt
FS-2015-029,2015-02-19.5,295.7,-3.8,291,-13,299,8,400,2015-02-26.0,7.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.19_12:00:00.txt
FS-2015-028,2015-02-20.0,3.8,0.2,1,-1,4,1,212,2015-02-21.5,1.5,34,0,91,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_00:00:00.txt
FS-2015-027,2015-02-20.0,334.1,6.4,1,-14,359,26,3929,2015-02-23.7,3.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_00:00:00.txt
FS-2015-029,2015-02-20.0,296.6,-1.5,292,-2,299,0,634,2015-02-26.4,6.4,4,247,251,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_00:00:00.txt
FS-2015-028,2015-02-20.5,2.5,-0.0,1,-1,4,1,49,2015-02-21.1,1.1,34,0,91,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_12:00:00.txt
FS-2015-027,2015-02-20.5,331.6,5.7,1,-82,359,89,4141,2015-02-23.4,3.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_12:00:00.txt
FS-2015-029,2015-02-20.5,296.5,-3.2,293,-13,299,8,438,2015-02-26.0,6.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.20_12:00:00.txt
FS-2015-027,2015-02-21.0,324.0,4.4,1,-82,359,89,4407,2015-02-24.5,3.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.21_00:00:00.txt
FS-2015-029,2015-02-21.0,297.3,-11.4,296,-13,299,-10,71,2015-02-26.4,5.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.21_00:00:00.txt
FS-2015-027,2015-02-21.5,320.5,4.4,1,-13,359,23,4268,2015-02-24.3,3.3,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.21_12:00:00.txt
FS-2015-029,2015-02-21.5,296.2,-11.2,293,-13,299,-8,156,2015-02-26.0,5.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.21_12:00:00.txt
FS-2015-027,2015-02-22.0,316.3,4.2,273,-13,358,22,3542,2015-02-25.1,3.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.22_00:00:00.txt
FS-2015-029,2015-02-22.0,295.5,-11.2,293,-13,299,-8,92,2015-02-26.5,4.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.22_00:00:00.txt
FS-2015-027,2015-02-22.5,315.1,3.3,272,-13,352,22,2990,2015-02-24.7,2.7,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.22_12:00:00.txt
FS-2015-029,2015-02-22.5,296.5,-11.0,295,-13,297,-10,72,2015-02-26.0,4.0,0,185,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.22_12:00:00.txt
FS-2015-030,2015-02-22.5,250.8,15.6,246,12,257,22,490,2015-03-01.7,7.7,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.22_12:00:00.txt
FS-2015-027,2015-02-23.0,309.9,2.6,308,1,310,3,2113,2015-02-25.6,2.6,20,0,206,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_00:00:00.txt
FS-2015-031,2015-02-23.0,248.9,-9.6,241,-13,259,-4,661,2015-03-02.0,7.0,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_00:00:00.txt
FS-2015-030,2015-02-23.0,250.7,12.0,244,3,257,23,1004,2015-03-02.1,7.1,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_00:00:00.txt
FS-2015-027,2015-02-23.5,299.0,-2.5,118,-77,350,89,1906,2015-02-25.8,2.8,104,0,10,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_12:00:00.txt
FS-2015-030,2015-02-23.5,252.2,4.4,241,-13,263,26,2573,2015-03-01.4,6.4,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_12:00:00.txt
FS-2015-031,2015-02-23.5,243.7,-10.7,241,-13,263,26,90,2015-03-01.9,6.9,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.23_12:00:00.txt
FS-2015-027,2015-02-24.0,297.6,-3.3,1,-82,359,89,1409,2015-02-26.4,2.4,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.24_00:00:00.txt
FS-2015-030,2015-02-24.0,253.0,4.7,241,-13,272,26,2835,2015-03-01.8,5.8,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.24_00:00:00.txt
FS-2015-031,2015-02-24.0,240.9,-10.0,239,-11,241,-8,30,2015-03-02.6,6.6,137,14,93,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.24_00:00:00.txt
FS-2015-027,2015-02-24.5,289.3,-8.8,270,-22,324,17,1100,2015-02-26.5,2.5,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.24_12:00:00.txt
FS-2015-030,2015-02-24.5,252.9,4.1,241,-13,273,26,2861,2015-03-01.3,5.3,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.24_12:00:00.txt
FS-2015-027,2015-02-25.0,282.6,-12.7,1,-82,359,89,500,2015-02-27.5,2.5,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_00:00:00.txt
FS-2015-030,2015-02-25.0,252.7,4.6,242,-13,273,26,2541,2015-03-01.9,4.9,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_00:00:00.txt
FS-2015-032,2015-02-25.0,198.9,-11.4,197,-12,201,-3,580,2015-03-05.8,8.8,249,0,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_00:00:00.txt
FS-2015-027,2015-02-25.5,282.7,-13.3,1,-82,359,89,485,2015-02-27.0,2.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_12:00:00.txt
FS-2015-030,2015-02-25.5,252.2,4.3,242,-11,273,26,2151,2015-03-01.4,4.4,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_12:00:00.txt
FS-2015-032,2015-02-25.5,198.3,-11.2,197,-12,201,-3,497,2015-03-05.3,8.3,249,0,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.25_12:00:00.txt
FS-2015-027,2015-02-26.0,280.8,-10.1,1,-82,359,89,273,2015-02-27.7,1.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_00:00:00.txt
FS-2015-030,2015-02-26.0,251.0,5.0,242,-11,270,26,1649,2015-03-02.0,4.0,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_00:00:00.txt
FS-2015-032,2015-02-26.0,198.3,-12.5,192,-20,205,-1,600,2015-03-05.9,7.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_00:00:00.txt
FS-2015-027,2015-02-26.5,281.1,-10.4,1,-82,359,89,208,2015-02-27.2,1.2,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_12:00:00.txt
FS-2015-030,2015-02-26.5,250.9,4.0,242,-11,262,26,1236,2015-03-01.5,3.5,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_12:00:00.txt
FS-2015-032,2015-02-26.5,200.3,-11.8,199,-12,201,-10,540,2015-03-05.2,7.2,238,0,226,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.26_12:00:00.txt
FS-2015-027,2015-02-27.0,277.3,-10.6,276,-11,278,-9,157,2015-02-28.0,1.0,8,0,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_00:00:00.txt
FS-2015-030,2015-02-27.0,249.2,6.8,248,5,250,7,734,2015-03-02.2,3.2,2,187,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_00:00:00.txt
FS-2015-032,2015-02-27.0,201.2,-13.0,192,-20,212,-3,516,2015-03-05.7,6.7,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_00:00:00.txt
FS-2015-027,2015-02-27.5,275.4,-12.2,274,-13,277,-10,16,2015-02-27.6,0.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_12:00:00.txt
FS-2015-030,2015-02-27.5,252.3,2.7,251,1,253,3,876,2015-03-01.4,2.4,29,138,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_12:00:00.txt
FS-2015-032,2015-02-27.5,205.3,-9.7,192,-20,216,3,953,2015-03-04.9,5.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.27_12:00:00.txt
FS-2015-027,2015-02-28.0,274.4,-12.3,273,-13,275,-10,8,2015-02-28.1,0.1,31,0,176,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_00:00:00.txt
FS-2015-030,2015-02-28.0,249.2,7.2,1,-82,359,89,476,2015-03-02.1,2.1,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_00:00:00.txt
FS-2015-032,2015-02-28.0,202.4,-12.1,190,-20,216,3,934,2015-03-05.5,5.5,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_00:00:00.txt
FS-2015-030,2015-02-28.5,250.6,4.4,1,-82,359,89,507,2015-03-01.6,1.6,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_12:00:00.txt
FS-2015-033,2015-02-28.5,228.7,-30.3,222,-31,234,-29,574,2015-03-03.0,3.0,134,0,128,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_12:00:00.txt
FS-2015-032,2015-02-28.5,206.4,-8.7,190,-20,223,8,1403,2015-03-04.8,4.8,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.02.28_12:00:00.txt
FS-2015-030,2015-03-01.0,239.3,19.0,238,16,240,24,177,2015-03-03.2,2.2,1,189,1,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_00:00:00.txt
FS-2015-033,2015-03-01.0,226.5,-30.4,222,-31,234,-29,809,2015-03-03.7,2.7,134,0,128,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_00:00:00.txt
FS-2015-032,2015-03-01.0,204.7,-10.1,189,-20,223,8,1088,2015-03-05.4,4.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_00:00:00.txt
FS-2015-030,2015-03-01.5,238.8,18.1,236,16,243,22,129,2015-03-02.7,1.7,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_12:00:00.txt
FS-2015-033,2015-03-01.5,225.7,-29.5,222,-30,234,-28,957,2015-03-03.2,2.2,245,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_12:00:00.txt
FS-2015-032,2015-03-01.5,205.1,-9.2,189,-20,223,8,1371,2015-03-04.9,3.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.01_12:00:00.txt
FS-2015-030,2015-03-02.0,239.4,18.3,238,16,240,22,90,2015-03-03.1,1.1,1,189,1,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_00:00:00.txt
FS-2015-033,2015-03-02.0,228.3,-30.2,222,-31,237,-29,1150,2015-03-03.5,1.5,134,0,128,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_00:00:00.txt
FS-2015-032,2015-03-02.0,201.4,-11.8,184,-22,223,8,1230,2015-03-05.7,3.7,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_00:00:00.txt
FS-2015-034,2015-03-02.0,191.8,18.6,186,11,198,28,561,2015-03-06.8,4.8,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_00:00:00.txt
FS-2015-035,2015-03-02.0,147.1,31.1,143,30,157,32,858,2015-03-10.6,8.6,224,194,224,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_00:00:00.txt
FS-2015-030,2015-03-02.5,238.7,17.3,237,16,239,19,47,2015-03-02.7,0.7,0,191,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_12:00:00.txt
FS-2015-033,2015-03-02.5,229.1,-29.9,220,-30,237,-28,1194,2015-03-02.9,0.9,245,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_12:00:00.txt
FS-2015-032,2015-03-02.5,204.0,-9.7,1,-82,359,89,1377,2015-03-05.0,3.0,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_12:00:00.txt
FS-2015-034,2015-03-02.5,191.1,17.2,186,10,198,28,564,2015-03-06.3,4.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2015/AR_LIST_2015.03.02_12:00:00.txt
