designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2021-010,2021-12-12.5,231.0,-27.3,222,-34,239,-15,769,2021-12-18.1,6.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.12_12:00:00.txt
FS-2021-010,2021-12-13.0,231.5,-27.8,222,-29,239,-17,660,2021-12-18.6,5.6,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.13_00:00:00.txt
FS-2021-010,2021-12-13.5,231.0,-28.2,222,-29,239,-17,518,2021-12-18.1,5.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.13_12:00:00.txt
FS-2021-010,2021-12-14.0,231.3,-28.3,223,-29,238,-17,415,2021-12-18.5,4.5,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.14_00:00:00.txt
FS-2021-010,2021-12-14.5,230.0,-28.9,223,-29,238,-24,311,2021-12-18.1,4.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.14_12:00:00.txt
FS-2021-010,2021-12-15.0,230.1,-29.1,225,-30,238,-28,330,2021-12-18.6,3.6,10,35,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.15_00:00:00.txt
FS-2021-010,2021-12-15.5,231.4,-28.9,223,-29,239,-24,427,2021-12-18.0,3.0,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.15_12:00:00.txt
FS-2021-010,2021-12-16.0,231.5,-29.2,225,-30,239,-28,362,2021-12-18.5,2.5,10,35,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.16_00:00:00.txt
FS-2021-010,2021-12-16.5,231.7,-28.8,224,-29,239,-24,352,2021-12-17.9,1.9,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.16_12:00:00.txt
FS-2021-010,2021-12-17.0,231.0,-29.1,229,-30,237,-28,206,2021-12-18.5,1.5,10,35,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.17_00:00:00.txt
FS-2021-010,2021-12-17.5,230.2,-28.2,225,-29,236,-24,172,2021-12-18.0,1.0,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.17_12:00:00.txt
FS-2021-010,2021-12-18.0,229.1,-28.6,226,-29,232,-26,63,2021-12-18.6,0.6,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.18_00:00:00.txt
FS-2021-011,2021-12-18.0,149.5,24.3,143,20,155,30,469,2021-12-24.8,6.8,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.18_00:00:00.txt
FS-2021-010,2021-12-18.5,227.9,-28.5,226,-29,230,-26,37,2021-12-18.1,0.1,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.18_12:00:00.txt
FS-2021-011,2021-12-18.5,149.2,22.7,143,16,155,30,497,2021-12-24.3,6.3,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.18_12:00:00.txt
FS-2021-011,2021-12-19.0,149.3,23.1,143,16,155,30,458,2021-12-24.8,5.8,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.19_00:00:00.txt
FS-2021-011,2021-12-19.5,148.6,21.6,143,16,153,28,360,2021-12-24.3,5.3,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.19_12:00:00.txt
FS-2021-011,2021-12-20.0,148.4,22.0,143,18,153,28,249,2021-12-24.8,4.8,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.20_00:00:00.txt
FS-2021-011,2021-12-20.5,147.9,21.6,143,18,151,28,167,2021-12-24.4,4.4,0,165,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.20_12:00:00.txt
FS-2021-011,2021-12-21.0,147.7,21.1,146,20,148,22,56,2021-12-24.9,3.9,4,158,245,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.21_00:00:00.txt
FS-2021-012,2021-12-29.5,26.9,-1.5,22,-2,31,0,522,2022-01-02.3,4.3,4,148,152,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.29_12:00:00.txt
FS-2021-012,2021-12-30.0,26.9,-1.8,22,-2,31,0,527,2022-01-02.9,3.9,4,148,152,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.30_00:00:00.txt
FS-2021-013,2021-12-30.0,312.5,-19.2,306,-23,319,-13,481,2022-01-08.6,9.6,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.30_00:00:00.txt
FS-2021-012,2021-12-30.5,26.8,-1.5,22,-2,31,0,501,2022-01-02.4,3.4,4,148,152,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.30_12:00:00.txt
FS-2021-013,2021-12-30.5,312.4,-19.7,305,-25,320,-13,554,2022-01-08.1,9.1,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.30_12:00:00.txt
FS-2021-012,2021-12-31.0,26.5,-1.7,23,-2,31,0,362,2022-01-02.9,2.9,4,148,152,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.31_00:00:00.txt
FS-2021-013,2021-12-31.0,312.5,-19.5,305,-25,320,-13,551,2022-01-08.6,8.6,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.31_00:00:00.txt
FS-2021-012,2021-12-31.5,26.3,-0.6,23,-1,29,1,212,2022-01-02.4,2.4,99,34,133,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.31_12:00:00.txt
FS-2021-013,2021-12-31.5,312.4,-19.8,305,-25,320,-13,523,2022-01-08.1,8.1,127,140,25,http://jsoc.stanford.edu/data/farside/AR_Lists/2021/AR_LIST_2021.12.31_12:00:00.txt
