designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2017-009,2017-09-23.5,108.3,12.9,103,11,112,13,162,2017-09-24.3,1.3,179,54,110,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.09.23_12:00:00.txt
FS-2017-007,2017-09-24.0,121.2,-8.0,120,-9,122,-4,76,2017-09-24.1,0.1,12,114,12,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.09.24_00:00:00.txt
FS-2017-009,2017-09-24.0,110.0,12.9,107,11,112,13,60,2017-09-24.7,0.7,104,1,3,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.09.24_00:00:00.txt
FS-2017-009,2017-09-24.5,109.5,13.0,107,12,112,14,57,2017-09-24.3,0.3,186,59,120,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.09.24_12:00:00.txt
FS-2017-010,2017-10-17.0,103.5,18.2,96,14,110,24,424,2017-10-22.5,5.5,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.17_00:00:00.txt
FS-2017-010,2017-10-17.5,105.2,17.5,96,14,113,24,428,2017-10-21.9,4.9,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.17_12:00:00.txt
FS-2017-010,2017-10-18.0,104.7,17.8,96,14,113,24,395,2017-10-22.4,4.4,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.18_00:00:00.txt
FS-2017-010,2017-10-18.5,107.2,16.6,102,14,113,23,274,2017-10-21.7,3.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.18_12:00:00.txt
FS-2017-010,2017-10-19.0,106.1,17.2,101,14,112,23,238,2017-10-22.3,3.3,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.19_00:00:00.txt
FS-2017-010,2017-10-19.5,107.0,16.7,101,14,112,23,188,2017-10-21.7,2.7,191,191,191,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.19_12:00:00.txt
FS-2017-010,2017-10-20.0,105.4,18.3,104,16,109,19,112,2017-10-22.4,2.4,190,189,189,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.20_00:00:00.txt
FS-2017-010,2017-10-20.5,107.7,16.3,1,-88,359,87,24,2017-10-21.7,1.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.20_12:00:00.txt
FS-2017-010,2017-10-21.0,106.7,17.7,105,-80,276,54,6,2017-10-22.3,1.3,103,1,1,http://jsoc.stanford.edu/data/farside/AR_Lists/2017/AR_LIST_2017.10.21_00:00:00.txt
